order_id;customer_id;product_id;order_date;country;signup_date;category;product_name;quantity;unit_price;revenue;year_month
ORD000926;CUST0103;PROD006;2025-06-08;portugal;2025-01-16;electronics;mechanical keyboard;1,0;89,99;89,99;2025-06
ORD000088;CUST0283;PROD021;2025-06-08;france;2024-06-26;home;kitchen scale;2,0;21,99;43,98;2025-06
ORD001951;CUST0080;PROD044;2025-06-08;france;2023-06-17;accessories;travel pouch;1,0;17,99;17,99;2025-06
ORD000355;CUST0457;PROD050;2025-06-08;netherlands;2025-09-11;baby;silicone bib set;2,0;14,99;29,98;2025-06
ORD001257;CUST0103;PROD022;2025-06-09;portugal;2025-01-16;home;glass food containers;3,0;27,99;83,97;2025-06
ORD001216;CUST0403;PROD033;2025-06-10;spain;2025-01-11;beauty;makeup brush set;2,0;19,99;39,98;2025-06
ORD000813;CUST0342;PROD051;2025-06-10;united kingdom;2023-09-15;baby;wooden teether;3,0;10,99;32,97;2025-06
ORD000413;CUST0238;PROD041;2025-06-10;italy;2024-09-14;grocery;almond butter;5,0;9,99;49,95;2025-06
ORD000187;CUST0289;PROD051;2025-06-10;ireland;2025-06-07;baby;wooden teether;1,0;10,99;10,99;2025-06
ORD000485;CUST0121;PROD033;2025-06-10;spain;2025-11-13;beauty;makeup brush set;1,0;19,99;19,99;2025-06
ORD000595;CUST0206;PROD004;2025-06-10;france;2024-11-08;electronics;laptop stand;2,0;34,99;69,98;2025-06
ORD001631;CUST0110;PROD026;2025-06-10;spain;2024-05-23;stationery;a5 sketchbook;1,0;9,99;9,99;2025-06
ORD000437;CUST0480;PROD021;2025-06-10;germany;2025-11-05;home;kitchen scale;1,0;21,99;21,99;2025-06
ORD001417;CUST0393;PROD053;2025-06-10;united kingdom;2023-10-09;baby;stacking cups toy;1,0;13,99;13,99;2025-06
ORD001315;CUST0483;PROD037;2025-06-10;france;2023-05-19;grocery;dark chocolate 70%;1,0;3,99;3,99;2025-06
ORD000925;CUST0228;PROD004;2025-06-10;spain;2024-03-08;electronics;laptop stand;2,0;34,99;69,98;2025-06
ORD001509;CUST0429;PROD005;2025-06-10;france;2025-01-15;electronics;portable charger;1,0;39,99;39,99;2025-06
ORD000504;CUST0231;PROD002;2025-06-11;france;2025-08-20;electronics;bluetooth headphones;1,0;59,99;59,99;2025-06
ORD001638;CUST0299;PROD054;2025-06-11;spain;2023-11-20;baby;baby bath towel;1,0;18,99;18,99;2025-06
ORD001264;CUST0224;PROD004;2025-06-11;united kingdom;2024-04-07;electronics;laptop stand;1,0;34,99;34,99;2025-06
ORD001735;CUST0107;PROD020;2025-06-12;netherlands;2024-04-29;home;reusable shopping bags;1,0;13,99;13,99;2025-06
ORD000704;CUST0211;PROD023;2025-06-12;italy;2025-12-10;stationery;daily planner notebook;1,0;12,99;12,99;2025-06
ORD000821;CUST0156;PROD019;2025-06-12;france;2025-04-14;home;desk organizer;1,0;17,99;17,99;2025-06
ORD001050;CUST0365;PROD027;2025-06-12;italy;2024-10-02;stationery;desk calendar;1,0;10,99;10,99;2025-06
ORD001430;CUST0422;PROD029;2025-06-12;germany;2025-08-05;beauty;vitamin c serum;1,0;18,99;18,99;2025-06
ORD001594;CUST0073;PROD016;2025-06-12;germany;2023-04-30;home;ceramic coffee mug;5,0;11,99;59,95;2025-06
ORD001297;CUST0287;PROD033;2025-06-12;spain;2023-05-21;beauty;makeup brush set;1,0;19,99;19,99;2025-06
ORD001892;CUST0499;PROD038;2025-06-13;united kingdom;2024-06-30;grocery;premium coffee beans;1,0;15,99;15,99;2025-06
ORD000507;CUST0023;PROD050;2025-06-13;france;2024-10-08;baby;silicone bib set;1,0;14,99;14,99;2025-06
ORD001763;CUST0144;PROD030;2025-06-13;germany;2025-11-26;beauty;hydrating face cream;2,0;24,99;49,98;2025-06
ORD000071;CUST0230;PROD025;2025-06-13;france;2023-01-06;stationery;sticky notes pack;1,0;4,99;4,99;2025-06
ORD000826;CUST0174;PROD035;2025-06-13;united kingdom;2023-03-24;beauty;shampoo bar;1,0;9,99;9,99;2025-06
ORD001328;CUST0361;PROD009;2025-06-13;united kingdom;2023-07-23;fitness;yoga mat;2,0;29,99;59,98;2025-06
ORD000030;CUST0027;PROD037;2025-06-13;france;2025-03-28;grocery;dark chocolate 70%;2,0;3,99;7,98;2025-06
ORD000802;CUST0396;PROD011;2025-06-13;germany;2024-04-16;fitness;foam roller;1,0;22,99;22,99;2025-06
ORD002206;CUST0178;PROD045;2025-06-14;spain;2025-01-25;accessories;sunglasses;2,0;24,99;49,98;2025-06
ORD001856;CUST0302;PROD041;2025-06-14;netherlands;2025-02-26;grocery;almond butter;5,0;9,99;49,95;2025-06
ORD001880;CUST0039;PROD034;2025-06-14;spain;2024-02-12;beauty;body lotion;1,0;14,99;14,99;2025-06
ORD000411;CUST0063;PROD023;2025-06-14;spain;2025-08-05;stationery;daily planner notebook;3,0;12,99;38,97;2025-06
ORD000709;CUST0104;PROD032;2025-06-14;portugal;2023-03-23;beauty;lip balm trio;2,0;8,99;17,98;2025-06
ORD000516;CUST0269;PROD014;2025-06-14;netherlands;2024-09-03;fitness;jump rope;2,0;12,99;25,98;2025-06
ORD001454;CUST0359;PROD017;2025-06-15;france;2024-10-27;home;cotton bedsheet set;2,0;44,99;89,98;2025-06
ORD001420;CUST0353;PROD040;2025-06-15;belgium;2024-03-29;grocery;olive oil 500ml;1,0;12,99;12,99;2025-06
ORD000289;CUST0490;PROD040;2025-06-15;netherlands;2024-02-13;grocery;olive oil 500ml;1,0;12,99;12,99;2025-06
ORD001201;CUST0073;PROD001;2025-06-15;germany;2023-04-30;electronics;wireless mouse;2,0;24,99;49,98;2025-06
ORD001505;CUST0225;PROD026;2025-06-15;france;2025-06-25;stationery;a5 sketchbook;1,0;9,99;9,99;2025-06
ORD000319;CUST0053;PROD040;2025-06-15;spain;2023-05-01;grocery;olive oil 500ml;3,0;12,99;38,97;2025-06
ORD000233;CUST0023;PROD017;2025-06-15;france;2024-10-08;home;cotton bedsheet set;1,0;44,99;44,99;2025-06
ORD000893;CUST0163;PROD018;2025-06-16;spain;2025-09-21;home;scented candle;1,0;15,99;15,99;2025-06
ORD001460;CUST0332;PROD011;2025-06-16;germany;2025-05-08;fitness;foam roller;3,0;22,99;68,97;2025-06
ORD001071;CUST0048;PROD032;2025-06-16;italy;2024-02-16;beauty;lip balm trio;1,0;8,99;8,99;2025-06
ORD001595;CUST0416;PROD054;2025-06-16;france;2023-11-06;baby;baby bath towel;4,0;18,99;75,96;2025-06
ORD000243;CUST0293;PROD039;2025-06-16;germany;2024-05-15;grocery;protein granola;1,0;6,99;6,99;2025-06
ORD000425;CUST0274;PROD001;2025-06-16;spain;2025-02-23;electronics;wireless mouse;2,0;24,99;49,98;2025-06
ORD001789;CUST0492;PROD002;2025-06-16;spain;2025-08-27;electronics;bluetooth headphones;2,0;59,99;119,98;2025-06
ORD001088;CUST0218;PROD031;2025-06-16;belgium;2024-01-13;beauty;spf 50 sunscreen;2,0;21,99;43,98;2025-06
ORD000276;CUST0184;PROD049;2025-06-16;spain;2024-05-12;baby;baby blanket;1,0;22,99;22,99;2025-06
ORD001532;CUST0100;PROD010;2025-06-17;spain;2023-01-20;fitness;resistance bands set;3,0;19,99;59,97;2025-06
ORD000881;CUST0126;PROD012;2025-06-18;italy;2023-09-13;fitness;stainless water bottle;1,0;18,99;18,99;2025-06
ORD001488;CUST0391;PROD043;2025-06-18;france;2024-03-27;accessories;leather wallet;1,0;29,99;29,99;2025-06
ORD002147;CUST0384;PROD019;2025-06-18;france;2025-01-27;home;desk organizer;1,0;17,99;17,99;2025-06
ORD001138;CUST0219;PROD034;2025-06-18;spain;2025-09-05;beauty;body lotion;5,0;14,99;74,95;2025-06
ORD000280;CUST0130;PROD031;2025-06-18;france;2024-09-08;beauty;spf 50 sunscreen;2,0;21,99;43,98;2025-06
ORD001435;CUST0068;PROD025;2025-06-18;netherlands;2024-03-13;stationery;sticky notes pack;2,0;4,99;9,98;2025-06
ORD000460;CUST0475;PROD048;2025-06-18;italy;2023-02-03;accessories;tote bag;1,0;12,99;12,99;2025-06
ORD002273;CUST0340;PROD040;2025-06-18;italy;2023-07-07;grocery;olive oil 500ml;1,0;12,99;12,99;2025-06
ORD002309;CUST0285;PROD051;2025-06-19;france;2025-12-28;baby;wooden teether;6,0;10,99;65,94;2025-06
ORD002127;CUST0347;PROD050;2025-06-19;italy;2023-08-14;baby;silicone bib set;6,0;14,99;89,94;2025-06
ORD001147;CUST0221;PROD016;2025-06-19;spain;2023-04-20;home;ceramic coffee mug;2,0;11,99;23,98;2025-06
ORD000956;CUST0499;PROD006;2025-06-19;united kingdom;2024-06-30;electronics;mechanical keyboard;1,0;89,99;89,99;2025-06
ORD000759;CUST0476;PROD007;2025-06-19;france;2023-10-22;electronics;smart led bulb;3,0;14,99;44,97;2025-06
ORD001760;CUST0429;PROD015;2025-06-20;france;2025-01-15;fitness;gym towel;2,0;8,99;17,98;2025-06
ORD001082;CUST0171;PROD008;2025-06-20;spain;2025-05-13;electronics;webcam hd;1,0;49,99;49,99;2025-06
ORD002075;CUST0367;PROD032;2025-06-20;netherlands;2023-07-06;beauty;lip balm trio;1,0;8,99;8,99;2025-06
ORD002189;CUST0029;PROD025;2025-06-20;netherlands;2023-04-07;stationery;sticky notes pack;1,0;4,99;4,99;2025-06
ORD001124;CUST0249;PROD014;2025-06-20;italy;2024-08-13;fitness;jump rope;2,0;12,99;25,98;2025-06
ORD002270;CUST0132;PROD018;2025-06-20;germany;2024-10-21;home;scented candle;5,0;15,99;79,95;2025-06
ORD002047;CUST0170;PROD044;2025-06-20;spain;2025-02-15;accessories;travel pouch;1,0;17,99;17,99;2025-06
ORD002001;CUST0038;PROD054;2025-06-21;netherlands;2024-09-03;baby;baby bath towel;1,0;18,99;18,99;2025-06
ORD000551;CUST0339;PROD004;2025-06-21;belgium;2023-09-08;electronics;laptop stand;1,0;34,99;34,99;2025-06
ORD001247;CUST0294;PROD036;2025-06-21;spain;2024-01-04;grocery;organic green tea;1,0;7,99;7,99;2025-06
ORD000934;CUST0390;PROD045;2025-06-21;germany;2025-09-23;accessories;sunglasses;1,0;24,99;24,99;2025-06
ORD001002;CUST0360;PROD028;2025-06-21;germany;2024-08-26;stationery;highlighter set;1,0;7,99;7,99;2025-06
ORD001388;CUST0268;PROD029;2025-06-21;netherlands;2024-07-01;beauty;vitamin c serum;3,0;18,99;56,97;2025-06
ORD000304;CUST0494;PROD052;2025-06-21;netherlands;2023-04-08;baby;baby board book;1,0;8,99;8,99;2025-06
ORD001980;CUST0234;PROD005;2025-06-22;france;2024-02-10;electronics;portable charger;1,0;39,99;39,99;2025-06
ORD002085;CUST0284;PROD016;2025-06-22;netherlands;2023-06-14;home;ceramic coffee mug;2,0;11,99;23,98;2025-06
ORD000799;CUST0126;PROD010;2025-06-22;italy;2023-09-13;fitness;resistance bands set;2,0;19,99;39,98;2025-06
ORD000693;CUST0309;PROD026;2025-06-22;italy;2024-05-28;stationery;a5 sketchbook;6,0;9,99;59,94;2025-06
ORD001475;CUST0276;PROD053;2025-06-22;france;2025-02-19;baby;stacking cups toy;1,0;13,99;13,99;2025-06
ORD001748;CUST0221;PROD002;2025-06-23;spain;2023-04-20;electronics;bluetooth headphones;2,0;59,99;119,98;2025-06
ORD001450;CUST0475;PROD033;2025-06-23;italy;2023-02-03;beauty;makeup brush set;2,0;19,99;39,98;2025-06
ORD000656;CUST0438;PROD028;2025-06-23;united kingdom;2024-11-03;stationery;highlighter set;1,0;7,99;7,99;2025-06
ORD001095;CUST0055;PROD043;2025-06-23;spain;2025-09-21;accessories;leather wallet;2,0;29,99;59,98;2025-06
ORD000594;CUST0419;PROD050;2025-06-23;spain;2025-07-14;baby;silicone bib set;1,0;14,99;14,99;2025-06
ORD002046;CUST0138;PROD002;2025-06-23;italy;2025-08-31;electronics;bluetooth headphones;2,0;59,99;119,98;2025-06
ORD002239;CUST0024;PROD028;2025-06-23;spain;2024-10-06;stationery;highlighter set;1,0;7,99;7,99;2025-06
ORD001235;CUST0410;PROD007;2025-06-23;spain;2023-10-30;electronics;smart led bulb;1,0;14,99;14,99;2025-06
ORD000632;CUST0171;PROD034;2025-06-23;spain;2025-05-13;beauty;body lotion;1,0;14,99;14,99;2025-06
ORD001422;CUST0041;PROD022;2025-06-24;spain;2025-09-27;home;glass food containers;4,0;27,99;111,96;2025-06
ORD000523;CUST0292;PROD040;2025-06-24;france;2024-08-23;grocery;olive oil 500ml;5,0;12,99;64,95;2025-06
ORD000453;CUST0481;PROD027;2025-06-24;spain;2025-08-20;stationery;desk calendar;3,0;10,99;32,97;2025-06
ORD000106;CUST0072;PROD051;2025-06-24;spain;2025-09-23;baby;wooden teether;6,0;10,99;65,94;2025-06
ORD000919;CUST0205;PROD013;2025-06-24;germany;2025-08-27;fitness;running belt;1,0;16,99;16,99;2025-06
ORD001053;CUST0415;PROD024;2025-06-24;netherlands;2024-10-23;stationery;ballpoint pen set;2,0;6,99;13,98;2025-06
ORD001410;CUST0052;PROD042;2025-06-24;spain;2024-03-27;accessories;canvas backpack;3,0;39,99;119,97;2025-06
ORD001108;CUST0258;PROD007;2025-06-24;italy;2024-05-05;electronics;smart led bulb;1,0;14,99;14,99;2025-06
ORD001022;CUST0137;PROD004;2025-06-24;spain;2024-02-12;electronics;laptop stand;4,0;34,99;139,96;2025-06
ORD000703;CUST0299;PROD002;2025-06-24;spain;2023-11-20;electronics;bluetooth headphones;2,0;59,99;119,98;2025-06
ORD002352;CUST0305;PROD050;2025-06-24;spain;2025-03-21;baby;silicone bib set;1,0;14,99;14,99;2025-06
ORD001363;CUST0437;PROD038;2025-06-25;france;2023-06-23;grocery;premium coffee beans;2,0;15,99;31,98;2025-06
ORD000006;CUST0040;PROD037;2025-06-25;portugal;2025-12-22;grocery;dark chocolate 70%;1,0;3,99;3,99;2025-06
ORD001361;CUST0207;PROD017;2025-06-25;spain;2024-09-19;home;cotton bedsheet set;2,0;44,99;89,98;2025-06
ORD002173;CUST0308;PROD041;2025-06-25;spain;2024-12-22;grocery;almond butter;3,0;9,99;29,97;2025-06
ORD002209;CUST0487;PROD018;2025-06-25;ireland;2025-08-09;home;scented candle;1,0;15,99;15,99;2025-06
ORD002165;CUST0477;PROD030;2025-06-25;spain;2024-12-23;beauty;hydrating face cream;2,0;24,99;49,98;2025-06
ORD000401;CUST0296;PROD009;2025-06-25;spain;2023-10-21;fitness;yoga mat;1,0;29,99;29,99;2025-06
ORD002329;CUST0305;PROD015;2025-06-26;spain;2025-03-21;fitness;gym towel;4,0;8,99;35,96;2025-06
ORD000130;CUST0106;PROD034;2025-06-26;ireland;2025-04-12;beauty;body lotion;1,0;14,99;14,99;2025-06
ORD000616;CUST0456;PROD049;2025-06-26;netherlands;2023-10-11;baby;baby blanket;1,0;22,99;22,99;2025-06
ORD000321;CUST0500;PROD044;2025-06-26;france;2023-06-11;accessories;travel pouch;1,0;17,99;17,99;2025-06
ORD001481;CUST0072;PROD030;2025-06-26;spain;2025-09-23;beauty;hydrating face cream;2,0;24,99;49,98;2025-06
ORD002278;CUST0465;PROD041;2025-06-26;spain;2024-04-04;grocery;almond butter;5,0;9,99;49,95;2025-06
ORD000375;CUST0380;PROD049;2025-06-26;netherlands;2024-01-07;baby;baby blanket;3,0;22,99;68,97;2025-06
ORD000467;CUST0223;PROD027;2025-06-27;italy;2025-05-02;stationery;desk calendar;4,0;10,99;43,96;2025-06
ORD001238;CUST0441;PROD033;2025-06-28;belgium;2024-01-05;beauty;makeup brush set;1,0;19,99;19,99;2025-06
ORD000774;CUST0415;PROD012;2025-06-28;netherlands;2024-10-23;fitness;stainless water bottle;1,0;18,99;18,99;2025-06
ORD000137;CUST0235;PROD040;2025-06-28;portugal;2023-11-02;grocery;olive oil 500ml;1,0;12,99;12,99;2025-06
ORD000681;CUST0257;PROD050;2025-06-28;spain;2025-09-19;baby;silicone bib set;2,0;14,99;29,98;2025-06
ORD000735;CUST0391;PROD004;2025-07-01;france;2024-03-27;electronics;laptop stand;2,0;34,99;69,98;2025-07
ORD001427;CUST0401;PROD027;2025-07-01;france;2023-08-24;stationery;desk calendar;2,0;10,99;21,98;2025-07
ORD000775;CUST0003;PROD026;2025-07-01;italy;2023-06-28;stationery;a5 sketchbook;1,0;9,99;9,99;2025-07
ORD001762;CUST0214;PROD005;2025-07-01;spain;2024-07-15;electronics;portable charger;2,0;39,99;79,98;2025-07
ORD000544;CUST0034;PROD031;2025-07-01;united kingdom;2024-06-30;beauty;spf 50 sunscreen;1,0;21,99;21,99;2025-07
ORD000562;CUST0296;PROD032;2025-07-01;spain;2023-10-21;beauty;lip balm trio;3,0;8,99;26,97;2025-07
ORD001749;CUST0143;PROD028;2025-07-02;united kingdom;2023-08-07;stationery;highlighter set;2,0;7,99;15,98;2025-07
ORD001566;CUST0126;PROD036;2025-07-02;italy;2023-09-13;grocery;organic green tea;1,0;7,99;7,99;2025-07
ORD001412;CUST0156;PROD028;2025-07-02;france;2025-04-14;stationery;highlighter set;1,0;7,99;7,99;2025-07
ORD001557;CUST0167;PROD030;2025-07-02;italy;2023-06-21;beauty;hydrating face cream;2,0;24,99;49,98;2025-07
ORD000951;CUST0472;PROD008;2025-07-02;france;2024-05-01;electronics;webcam hd;1,0;49,99;49,99;2025-07
ORD000947;CUST0389;PROD020;2025-07-03;france;2024-12-07;home;reusable shopping bags;2,0;13,99;27,98;2025-07
ORD001351;CUST0193;PROD009;2025-07-03;france;2024-07-03;fitness;yoga mat;2,0;29,99;59,98;2025-07
ORD000758;CUST0127;PROD050;2025-07-03;italy;2024-09-25;baby;silicone bib set;1,0;14,99;14,99;2025-07
ORD000674;CUST0060;PROD053;2025-07-03;spain;2023-07-21;baby;stacking cups toy;1,0;13,99;13,99;2025-07
ORD002178;CUST0241;PROD049;2025-07-03;spain;2024-05-27;baby;baby blanket;2,0;22,99;45,98;2025-07
ORD002029;CUST0233;PROD031;2025-07-04;portugal;2024-04-23;beauty;spf 50 sunscreen;2,0;21,99;43,98;2025-07
ORD000288;CUST0049;PROD049;2025-07-04;france;2025-02-03;baby;baby blanket;3,0;22,99;68,97;2025-07
ORD001696;CUST0391;PROD017;2025-07-04;france;2024-03-27;home;cotton bedsheet set;1,0;44,99;44,99;2025-07
ORD000684;CUST0093;PROD054;2025-07-04;spain;2023-11-15;baby;baby bath towel;1,0;18,99;18,99;2025-07
ORD001982;CUST0249;PROD041;2025-07-04;italy;2024-08-13;grocery;almond butter;3,0;9,99;29,97;2025-07
ORD001904;CUST0009;PROD050;2025-07-05;spain;2024-11-20;baby;silicone bib set;1,0;14,99;14,99;2025-07
ORD002132;CUST0304;PROD002;2025-07-05;spain;2024-08-27;electronics;bluetooth headphones;3,0;59,99;179,97;2025-07
ORD002066;CUST0479;PROD022;2025-07-05;germany;2025-12-13;home;glass food containers;2,0;27,99;55,98;2025-07
ORD000139;CUST0295;PROD025;2025-07-05;italy;2025-02-22;stationery;sticky notes pack;1,0;4,99;4,99;2025-07
ORD000025;CUST0050;PROD004;2025-07-05;spain;2023-09-05;electronics;laptop stand;1,0;34,99;34,99;2025-07
ORD002367;CUST0296;PROD028;2025-07-05;spain;2023-10-21;stationery;highlighter set;1,0;7,99;7,99;2025-07
ORD001400;CUST0236;PROD001;2025-07-06;spain;2023-05-27;electronics;wireless mouse;2,0;24,99;49,98;2025-07
ORD000918;CUST0130;PROD014;2025-07-06;france;2024-09-08;fitness;jump rope;1,0;12,99;12,99;2025-07
ORD000604;CUST0428;PROD038;2025-07-06;germany;2025-06-18;grocery;premium coffee beans;1,0;15,99;15,99;2025-07
ORD000611;CUST0313;PROD045;2025-07-06;france;2024-08-27;accessories;sunglasses;1,0;24,99;24,99;2025-07
ORD001139;CUST0284;PROD039;2025-07-06;netherlands;2023-06-14;grocery;protein granola;1,0;6,99;6,99;2025-07
ORD001689;CUST0362;PROD039;2025-07-07;france;2024-03-16;grocery;protein granola;1,0;6,99;6,99;2025-07
ORD000874;CUST0500;PROD013;2025-07-07;france;2023-06-11;fitness;running belt;2,0;16,99;33,98;2025-07
ORD000077;CUST0277;PROD014;2025-07-08;germany;2023-11-08;fitness;jump rope;2,0;12,99;25,98;2025-07
ORD001332;CUST0294;PROD011;2025-07-08;spain;2024-01-04;fitness;foam roller;1,0;22,99;22,99;2025-07
ORD001784;CUST0052;PROD006;2025-07-08;spain;2024-03-27;electronics;mechanical keyboard;1,0;89,99;89,99;2025-07
ORD000628;CUST0043;PROD036;2025-07-08;spain;2023-06-11;grocery;organic green tea;2,0;7,99;15,98;2025-07
ORD000760;CUST0305;PROD043;2025-07-09;spain;2025-03-21;accessories;leather wallet;1,0;29,99;29,99;2025-07
ORD001900;CUST0002;PROD028;2025-07-09;spain;2024-04-02;stationery;highlighter set;1,0;7,99;7,99;2025-07
ORD002304;CUST0095;PROD038;2025-07-09;germany;2024-06-24;grocery;premium coffee beans;1,0;15,99;15,99;2025-07
ORD001486;CUST0057;PROD031;2025-07-10;spain;2025-04-13;beauty;spf 50 sunscreen;1,0;21,99;21,99;2025-07
ORD000502;CUST0397;PROD053;2025-07-10;spain;2024-12-26;baby;stacking cups toy;1,0;13,99;13,99;2025-07
ORD000700;CUST0367;PROD025;2025-07-10;netherlands;2023-07-06;stationery;sticky notes pack;1,0;4,99;4,99;2025-07
ORD001261;CUST0401;PROD015;2025-07-10;france;2023-08-24;fitness;gym towel;1,0;8,99;8,99;2025-07
ORD001128;CUST0448;PROD046;2025-07-10;united kingdom;2023-12-06;accessories;baseball cap;1,0;15,99;15,99;2025-07
ORD001897;CUST0106;PROD029;2025-07-11;ireland;2025-04-12;beauty;vitamin c serum;1,0;18,99;18,99;2025-07
ORD002280;CUST0181;PROD006;2025-07-11;germany;2024-09-30;electronics;mechanical keyboard;1,0;89,99;89,99;2025-07
ORD001149;CUST0265;PROD011;2025-07-11;united kingdom;2025-11-06;fitness;foam roller;1,0;22,99;22,99;2025-07
ORD002112;CUST0107;PROD035;2025-07-11;netherlands;2024-04-29;beauty;shampoo bar;1,0;9,99;9,99;2025-07
ORD000835;CUST0133;PROD025;2025-07-11;germany;2024-03-13;stationery;sticky notes pack;4,0;4,99;19,96;2025-07
ORD000521;CUST0180;PROD036;2025-07-11;spain;2024-09-29;grocery;organic green tea;3,0;7,99;23,97;2025-07
ORD001452;CUST0073;PROD016;2025-07-11;germany;2023-04-30;home;ceramic coffee mug;2,0;11,99;23,98;2025-07
ORD002312;CUST0267;PROD012;2025-07-12;france;2025-04-29;fitness;stainless water bottle;1,0;18,99;18,99;2025-07
ORD000424;CUST0212;PROD017;2025-07-12;france;2024-02-02;home;cotton bedsheet set;1,0;44,99;44,99;2025-07
ORD000474;CUST0098;PROD021;2025-07-12;italy;2023-09-25;home;kitchen scale;1,0;21,99;21,99;2025-07
ORD000908;CUST0266;PROD001;2025-07-12;spain;2023-05-23;electronics;wireless mouse;1,0;24,99;24,99;2025-07
ORD000351;CUST0397;PROD020;2025-07-12;spain;2024-12-26;home;reusable shopping bags;1,0;13,99;13,99;2025-07
ORD001246;CUST0311;PROD041;2025-07-12;france;2023-03-22;grocery;almond butter;3,0;9,99;29,97;2025-07
ORD001615;CUST0225;PROD048;2025-07-12;france;2025-06-25;accessories;tote bag;1,0;12,99;12,99;2025-07
ORD002207;CUST0499;PROD053;2025-07-12;united kingdom;2024-06-30;baby;stacking cups toy;2,0;13,99;27,98;2025-07
ORD001163;CUST0473;PROD013;2025-07-13;italy;2025-05-09;fitness;running belt;1,0;16,99;16,99;2025-07
ORD001598;CUST0043;PROD032;2025-07-13;spain;2023-06-11;beauty;lip balm trio;1,0;8,99;8,99;2025-07
ORD001688;CUST0285;PROD011;2025-07-13;france;2025-12-28;fitness;foam roller;2,0;22,99;45,98;2025-07
ORD000766;CUST0244;PROD018;2025-07-13;germany;2023-12-25;home;scented candle;2,0;15,99;31,98;2025-07
ORD000128;CUST0238;PROD050;2025-07-13;italy;2024-09-14;baby;silicone bib set;2,0;14,99;29,98;2025-07
ORD000101;CUST0283;PROD031;2025-07-13;france;2024-06-26;beauty;spf 50 sunscreen;1,0;21,99;21,99;2025-07
ORD002049;CUST0101;PROD009;2025-07-13;germany;2023-11-02;fitness;yoga mat;1,0;29,99;29,99;2025-07
ORD000405;CUST0359;PROD049;2025-07-14;france;2024-10-27;baby;baby blanket;1,0;22,99;22,99;2025-07
ORD001480;CUST0289;PROD026;2025-07-14;ireland;2025-06-07;stationery;a5 sketchbook;2,0;9,99;19,98;2025-07
ORD000134;CUST0200;PROD001;2025-07-14;spain;2024-01-27;electronics;wireless mouse;2,0;24,99;49,98;2025-07
ORD001628;CUST0236;PROD047;2025-07-14;spain;2023-05-27;accessories;phone case;1,0;13,99;13,99;2025-07
ORD001298;CUST0118;PROD037;2025-07-14;spain;2024-06-18;grocery;dark chocolate 70%;3,0;3,99;11,97;2025-07
ORD001223;CUST0493;PROD027;2025-07-14;france;2024-01-27;stationery;desk calendar;1,0;10,99;10,99;2025-07
ORD002181;CUST0265;PROD007;2025-07-14;united kingdom;2025-11-06;electronics;smart led bulb;2,0;14,99;29,98;2025-07
